Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price_x,Total_Cost,Company_Name,Company_Profit,Address,Product_Name,Product_Price_y
9131.0,83.0,19.0,9.0,2023-10-06,99358.6683228684,761600.0,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",EcoNomix Modeler,"?95,200"
9135.0,33.0,4.0,19.0,2024-05-11,132756.7359137726,2464000.0,Green  Consulting  33,52003.0,"Shaw blvd, barangay 707, mandaluyong, philippines!",CustomerScope Insights,"?123,200"
9136.0,93.0,8.0,3.0,2021-02-21,149409.30538433063,453600.0,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines",,
9137.0,58.0,16.0,9.0,2021-02-21,105099.11260996916,957600.0,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines",,
9138.0,91.0,10.0,5.0,2023-07-30,87302.16875405613,448000.0,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",SegmentX Targeting,"?89,600"
9139.0,50.0,18.0,15.0,2021-02-21,122633.19745796916,2150400.0,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",DashSync Analytics Hub,"?134,400"
9140.0,58.0,14.0,5.0,2022-06-20,126979.16586040298,644000.0,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines",InsightMax Insights Platform,"?128,800"
9141.0,77.0,15.0,15.0,2024-09-13,97549.6743976394,1612800.0,Prime Consulting 77,110398.0,"Alabang-Zapote Rd, Barangay 456, Manila, Philippines",NexGen Segmentator,"?100,800"
9142.0,13.0,6.0,2.0,2021-02-21,168699.2023781595,179200.0,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",RevenueVue Dashboard,"?179,200"
9144.0,86.0,12.0,5.0,2021-02-21,78877.80354181086,420000.0,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",BudgetMaster Pro,"?84,000"
9145.0,45.0,11.0,7.0,2021-02-21,164888.9545162807,1097600.0,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",OptiFlow Automation,"?156,800"
9146.0,6.0,10.0,18.0,2021-02-21,89264.57791947041,1702400.0,,,,SegmentX Targeting,"?89,600"
9148.0,98.0,6.0,10.0,2021-02-21,163839.99415142587,1612800.0,Pioneer Ventures 98,71095.0,"Roxas Blvd, Barangay 123, Taguig, Philippines",RevenueVue Dashboard,"?179,200"
9150.0,82.0,19.0,6.0,2021-02-21,87985.79556974887,476000.0,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines",EcoNomix Modeler,"?95,200"
9151.0,30.0,20.0,17.0,2021-02-21,235966.77367792936,4032000.0,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines",FinSphere Intelligence Suite,"?224,000"
9153.0,65.0,9.0,6.0,2021-02-21,106377.84417524844,784000.0,Tech Associates 65,51705.0,"Ortigas ave, barangay 404, parañaque, philippines",Product 9,"?112,000"
9154.0,20.0,15.0,17.0,2021-02-21,93683.0254338224,1612800.0,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",NexGen Segmentator,"?100,800"
9155.0,62.0,17.0,13.0,2023-06-08,157917.764236174,2016000.0,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",RealTime Revenue,"?168,000"
9156.0,64.0,14.0,9.0,2021-02-21,117983.77382257208,1159200.0,Sky Consulting 64,94703.0,"Ortigas Ave, Barangay 202, Mandaluyong, Philippines",InsightMax Insights Platform,"?128,800"
9157.0,100.0,13.0,19.0,2021-02-21,199112.1166672126,3920000.0,Global Solutions 100,,"Ayala avenue, barangay 456, taguig, philippines",ForecastXcelerator ,"?196,000"
9158.0,5.0,9.0,20.0,2021-02-21,108464.47525461104,2128000.0,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",Product 9,"?112,000"
9159.0,89.0,11.0,19.0,2021-02-21,143666.72923954477,2979200.0,Global Solutions 89,,"Ayala avenue, barangay 101, taguig, philippines",OptiFlow Automation,"?156,800"
9160.0,52.0,20.0,16.0,2022-04-05,238578.9444278963,3584000.0,,,,FinSphere Intelligence Suite,"?224,000"
9161.0,37.0,15.0,15.0,2021-02-21,100140.293499728,1512000.0,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",NexGen Segmentator,"?100,800"
9163.0,97.0,17.0,18.0,2021-06-28,180664.58223397585,3192000.0,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines",RealTime Revenue,"?168,000"
9165.0,30.0,2.0,10.0,2021-02-21,170905.57020081294,1848000.0,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines",MarketMinder Analytics,"?168,000"
9167.0,94.0,8.0,4.0,2021-02-21,165924.32806761406,604800.0,Pioneer Associates 94,109711.0,"Commonwealth Ave, Brgy. 202, Cebu City, Philippines!",,
9168.0,87.0,3.0,12.0,2021-02-21,100519.58368502578,1310400.0,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines",TrendWise Forecaster,"?100,800"
9171.0,68.0,5.0,13.0,2021-02-21,88604.11983622964,1176000.0,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",SalesSync Optimizer,"?84,000"
9173.0,22.0,4.0,10.0,2021-02-21,112849.579682379,1355200.0,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines",CustomerScope Insights,"?123,200"
9176.0,11.0,13.0,20.0,2021-11-22,186266.2665634398,3724000.0,Dynamic Ventures 11,97442.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines",ForecastXcelerator ,"?196,000"
9178.0,30.0,19.0,15.0,2021-02-21,100969.18522565535,1332800.0,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines",EcoNomix Modeler,"?95,200"
9179.0,7.0,3.0,5.0,2021-02-21,108898.3644319792,604800.0,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines",TrendWise Forecaster,"?100,800"
9180.0,9.0,8.0,10.0,2021-02-21,165133.13013962613,1512000.0,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines",,
9181.0,93.0,5.0,7.0,2022-10-20,77106.18934659408,504000.0,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines",SalesSync Optimizer,"?84,000"
9183.0,15.0,18.0,19.0,2021-02-21,132034.30827942077,2419200.0,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines",DashSync Analytics Hub,"?134,400"
9186.0,29.0,16.0,12.0,2021-02-21,103263.99905996912,1383200.0,Sky  Industries  29,61952.0,"Edsa, brgy. 606, makati, philippines!",,
9188.0,92.0,17.0,14.0,2021-11-27,159061.98025637108,2352000.0,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",RealTime Revenue,"?168,000"
9190.0,70.0,11.0,9.0,2021-02-21,145315.85785295468,1411200.0,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines",OptiFlow Automation,"?156,800"
9192.0,89.0,14.0,8.0,2021-02-21,127168.385225564,1030400.0,Global Solutions 89,,"Ayala avenue, barangay 101, taguig, philippines",InsightMax Insights Platform,"?128,800"
9193.0,70.0,16.0,15.0,2021-02-21,112344.40030831464,1702400.0,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines",,
9194.0,18.0,19.0,4.0,2021-02-21,87866.02897207241,285600.0,,,,EcoNomix Modeler,"?95,200"
9199.0,82.0,4.0,15.0,2021-07-09,134830.885713862,1724800.0,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines",CustomerScope Insights,"?123,200"
9200.0,44.0,8.0,3.0,2022-07-03,140353.63520189445,302400.0,Tech  Solutions  44,,"Ortigas ave, barangay 202, cebu city, philippines",,
9201.0,56.0,1.0,9.0,2021-02-21,153544.38348553132,1120000.0,Pioneer  Ent.s  56,61087.0,"EDSA, Barangay 404, Taguig, Philippines",FinPredictor Suite,"?140,000"
9202.0,56.0,11.0,20.0,2021-02-21,155909.4873110428,3136000.0,Pioneer  Ent.s  56,61087.0,"EDSA, Barangay 404, Taguig, Philippines",OptiFlow Automation,"?156,800"
9203.0,34.0,15.0,13.0,2021-02-21,93762.04035081448,1411200.0,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines",NexGen Segmentator,"?100,800"
9206.0,93.0,15.0,2.0,2021-02-21,110848.17547353797,100800.0,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines",NexGen Segmentator,"?100,800"
9207.0,44.0,3.0,10.0,2021-02-21,94157.13713360712,1108800.0,Tech  Solutions  44,,"Ortigas ave, barangay 202, cebu city, philippines",TrendWise Forecaster,"?100,800"
9208.0,85.0,3.0,14.0,2021-02-21,101550.17474967368,1512000.0,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines",TrendWise Forecaster,"?100,800"
9210.0,8.0,1.0,18.0,2021-02-21,146552.11321746907,2380000.0,,,,FinPredictor Suite,"?140,000"
9211.0,44.0,17.0,1.0,2021-02-21,167442.22670157027,336000.0,Tech  Solutions  44,,"Ortigas ave, barangay 202, cebu city, philippines",RealTime Revenue,"?168,000"
9214.0,3.0,16.0,1.0,2021-02-21,102343.79893958672,212800.0,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",,
9215.0,80.0,8.0,20.0,2022-10-19,137926.68022408438,3024000.0,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",,
9217.0,54.0,14.0,2.0,2021-02-21,136245.35393492534,386400.0,Innovative Network 54,111271.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines",InsightMax Insights Platform,"?128,800"
9218.0,3.0,7.0,2.0,2021-02-21,153344.27119108022,302400.0,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",DataBridge Integration Tool,"?151,200"
9219.0,88.0,8.0,18.0,2021-02-21,156427.95460869974,2872800.0,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines",,
9221.0,97.0,3.0,9.0,2021-02-21,100012.96218165012,1008000.0,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines",TrendWise Forecaster,"?100,800"
9222.0,10.0,4.0,7.0,2021-02-21,128319.113674736,739200.0,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",CustomerScope Insights,"?123,200"
9223.0,84.0,18.0,11.0,2021-02-21,124631.11226241804,1344000.0,Green  Solutions  84,,"SLEX, Barangay 456, Taguig, Philippines",DashSync Analytics Hub,"?134,400"
9225.0,95.0,2.0,11.0,2021-02-21,180109.04513296063,1680000.0,Green Network 95,40051.0,"Alabang-Zapote Rd, Barangay 789, Pasig, Philippines",MarketMinder Analytics,"?168,000"
9226.0,100.0,8.0,3.0,2021-02-21,157673.89656974282,453600.0,Global Solutions 100,,"Ayala avenue, barangay 456, taguig, philippines",,
9227.0,77.0,16.0,15.0,2021-01-29,98826.74671467178,1702400.0,Prime Consulting 77,110398.0,"Alabang-Zapote Rd, Barangay 456, Manila, Philippines",,
9228.0,51.0,14.0,6.0,2021-02-21,124297.25685691398,901600.0,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",InsightMax Insights Platform,"?128,800"
9229.0,29.0,17.0,10.0,2022-03-25,163925.00690706837,1680000.0,Sky  Industries  29,61952.0,"Edsa, brgy. 606, makati, philippines!",RealTime Revenue,"?168,000"
9232.0,93.0,9.0,6.0,2021-02-21,107606.07721623036,784000.0,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines",Product 9,"?112,000"
9234.0,20.0,6.0,18.0,2021-02-21,176226.0205612222,3404800.0,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",RevenueVue Dashboard,"?179,200"
9235.0,11.0,17.0,7.0,2022-09-18,176546.41833419827,1008000.0,Dynamic Ventures 11,97442.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines",RealTime Revenue,"?168,000"
9236.0,54.0,15.0,18.0,2021-02-21,108625.40963362112,1814400.0,Innovative Network 54,111271.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines",NexGen Segmentator,"?100,800"
9238.0,84.0,19.0,14.0,2021-02-21,88511.79261680288,1428000.0,Green  Solutions  84,,"SLEX, Barangay 456, Taguig, Philippines",EcoNomix Modeler,"?95,200"
9239.0,62.0,1.0,10.0,2023-01-03,152943.4533028672,1540000.0,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!",FinPredictor Suite,"?140,000"
9240.0,39.0,3.0,5.0,2021-02-21,105694.83128520365,504000.0,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",TrendWise Forecaster,"?100,800"
9241.0,72.0,7.0,5.0,2021-02-21,136878.39884664066,756000.0,Global Corp 72,102799.0,"EDSA, Barangay 303, Cebu City, Philippines",DataBridge Integration Tool,"?151,200"
9242.0,14.0,6.0,18.0,2021-02-21,183715.8498013163,3225600.0,,,,RevenueVue Dashboard,"?179,200"
9243.0,60.0,9.0,18.0,2021-02-21,104653.54150909664,2016000.0,Global Ventures 60,113443.0,"Katipunan ave, barangay 101, parañaque, philippines",Product 9,"?112,000"
9244.0,100.0,10.0,10.0,2021-02-21,89673.99529166213,806400.0,Global Solutions 100,,"Ayala avenue, barangay 456, taguig, philippines",SegmentX Targeting,"?89,600"
9246.0,84.0,18.0,8.0,2021-02-21,137054.18319472251,1209600.0,Green  Solutions  84,,"SLEX, Barangay 456, Taguig, Philippines",DashSync Analytics Hub,"?134,400"
9250.0,98.0,1.0,3.0,2021-06-09,127173.41139937373,560000.0,Pioneer Ventures 98,71095.0,"Roxas Blvd, Barangay 123, Taguig, Philippines",FinPredictor Suite,"?140,000"
9251.0,92.0,8.0,2.0,2021-02-21,146572.41934719228,302400.0,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",,
9252.0,79.0,15.0,15.0,2021-02-21,103859.8816985508,1512000.0,Sky Ventures 79,83106.0,"Alabang-Zapote Rd, Barangay 505, Parañaque, Philippines",NexGen Segmentator,"?100,800"
9253.0,82.0,16.0,6.0,2021-02-21,110296.54498897142,532000.0,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines",,
9255.0,19.0,13.0,2.0,2021-02-21,202195.0744730853,392000.0,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",ForecastXcelerator ,"?196,000"
9256.0,81.0,9.0,0.0,2021-02-21,119541.69567929482,112000.0,Elite Enterprises 81,83079.0,"Katipunan Ave, Barangay 303, Taguig, Philippines",Product 9,"?112,000"
9260.0,10.0,1.0,18.0,2022-11-20,141622.15104667097,2520000.0,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",FinPredictor Suite,"?140,000"
9263.0,68.0,19.0,20.0,2021-02-21,94272.55670197084,1904000.0,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",EcoNomix Modeler,"?95,200"
9264.0,6.0,15.0,19.0,2021-02-21,91584.57602435313,2016000.0,,,,NexGen Segmentator,"?100,800"
9268.0,98.0,6.0,12.0,2021-02-21,196676.07859548935,2329600.0,Pioneer Ventures 98,71095.0,"Roxas Blvd, Barangay 123, Taguig, Philippines",RevenueVue Dashboard,"?179,200"
9270.0,8.0,18.0,18.0,2021-02-21,134164.1218185255,2284800.0,,,,DashSync Analytics Hub,"?134,400"
9273.0,13.0,9.0,7.0,2021-02-21,110341.99465111198,784000.0,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",Product 9,"?112,000"
9275.0,29.0,15.0,11.0,2022-12-20,101814.28513051273,1209600.0,Sky  Industries  29,61952.0,"Edsa, brgy. 606, makati, philippines!",NexGen Segmentator,"?100,800"
9277.0,80.0,3.0,11.0,2021-02-21,109186.81712544269,1209600.0,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",TrendWise Forecaster,"?100,800"
9283.0,27.0,20.0,2.0,2022-12-02,229863.1696808958,448000.0,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines",FinSphere Intelligence Suite,"?224,000"
9284.0,10.0,16.0,21.0,2021-02-21,97584.53132537236,2128000.0,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",,
9285.0,100.0,2.0,8.0,2022-03-03,169151.43084211624,1344000.0,Global Solutions 100,,"Ayala avenue, barangay 456, taguig, philippines",MarketMinder Analytics,"?168,000"
9286.0,21.0,2.0,12.0,2021-02-21,178018.61945492346,2184000.0,Dynamic Enterprises 21,,"Ortigas Ave, Barangay 707, Davao City, Philippines",MarketMinder Analytics,"?168,000"
9287.0,40.0,2.0,5.0,2021-02-21,157561.38493374098,1008000.0,,,,MarketMinder Analytics,"?168,000"
9288.0,44.0,2.0,11.0,2021-02-21,170604.75032592696,2016000.0,Tech  Solutions  44,,"Ortigas ave, barangay 202, cebu city, philippines",MarketMinder Analytics,"?168,000"
9289.0,74.0,17.0,13.0,2021-02-21,179725.68012264342,2184000.0,,,,RealTime Revenue,"?168,000"
9290.0,13.0,11.0,11.0,2021-02-21,167254.84210032498,1724800.0,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",OptiFlow Automation,"?156,800"
9292.0,22.0,11.0,12.0,2021-05-28,150355.8052310346,2038400.0,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines",OptiFlow Automation,"?156,800"
9293.0,32.0,1.0,5.0,2021-02-21,152089.63944449314,840000.0,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines",FinPredictor Suite,"?140,000"
9294.0,45.0,6.0,1.0,2021-02-21,182359.6137824532,179200.0,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",RevenueVue Dashboard,"?179,200"
9295.0,98.0,11.0,13.0,2021-06-10,165479.7507566153,1881600.0,Pioneer Ventures 98,71095.0,"Roxas Blvd, Barangay 123, Taguig, Philippines",OptiFlow Automation,"?156,800"
9297.0,19.0,15.0,5.0,2021-02-21,101599.20190075033,604800.0,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",NexGen Segmentator,"?100,800"
9299.0,91.0,11.0,8.0,2021-02-21,166923.43344969425,1411200.0,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",OptiFlow Automation,"?156,800"
9300.0,13.0,5.0,12.0,2023-10-05,88647.78620016805,1092000.0,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",SalesSync Optimizer,"?84,000"
9303.0,47.0,4.0,10.0,2021-10-11,125460.13414841116,1108800.0,Green  Industries  47,31130.0,"Taft Ave, Barangay 707, Mandaluyong, Philippines",CustomerScope Insights,"?123,200"
9304.0,90.0,18.0,20.0,2021-02-21,133362.92535930627,2688000.0,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines",DashSync Analytics Hub,"?134,400"
9312.0,95.0,12.0,8.0,2021-02-21,87954.72604123886,588000.0,Green Network 95,40051.0,"Alabang-Zapote Rd, Barangay 789, Pasig, Philippines",BudgetMaster Pro,"?84,000"
9314.0,56.0,16.0,6.0,2021-02-21,112519.08387391004,532000.0,Pioneer  Ent.s  56,61087.0,"EDSA, Barangay 404, Taguig, Philippines",,
9315.0,34.0,7.0,18.0,2021-02-21,161623.74578140597,2570400.0,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines",DataBridge Integration Tool,"?151,200"
9316.0,53.0,8.0,1.0,2021-02-21,166077.05124704255,302400.0,Global Partners 53,,"Taft Ave, Barangay 123, Manila, Philippines!",,
9318.0,10.0,3.0,1.0,2022-04-02,90744.03870919428,201600.0,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",TrendWise Forecaster,"?100,800"
9319.0,23.0,10.0,16.0,2021-02-21,80991.5395091299,1433600.0,Prime Corp 23,,"Slex, barangay 505, manila, philippines",SegmentX Targeting,"?89,600"
9321.0,47.0,19.0,0.0,2021-02-21,103719.3673011426,95200.0,Green  Industries  47,31130.0,"Taft Ave, Barangay 707, Mandaluyong, Philippines",EcoNomix Modeler,"?95,200"
9322.0,58.0,14.0,17.0,2021-07-15,119994.8782582334,2318400.0,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines",InsightMax Insights Platform,"?128,800"
9323.0,11.0,9.0,13.0,2021-02-21,122447.99453515383,1456000.0,Dynamic Ventures 11,97442.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines",Product 9,"?112,000"
9325.0,32.0,1.0,4.0,2021-02-21,150336.69753219897,420000.0,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines",FinPredictor Suite,"?140,000"
9326.0,91.0,1.0,6.0,2021-02-21,129177.55617980668,700000.0,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",FinPredictor Suite,"?140,000"
9328.0,18.0,1.0,3.0,2021-02-21,131180.02430675982,420000.0,,,,FinPredictor Suite,"?140,000"
9329.0,88.0,1.0,13.0,2021-02-21,135940.44362059142,1820000.0,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines",FinPredictor Suite,"?140,000"
9330.0,68.0,8.0,6.0,2021-02-21,160256.79521899135,756000.0,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",,
9337.0,69.0,10.0,12.0,2021-09-22,86201.88858790524,1075200.0,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines",SegmentX Targeting,"?89,600"
9341.0,53.0,4.0,13.0,2021-02-21,123370.18544526938,1601600.0,Global Partners 53,,"Taft Ave, Barangay 123, Manila, Philippines!",CustomerScope Insights,"?123,200"
9345.0,86.0,14.0,8.0,2021-02-21,126513.59185304346,1159200.0,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",InsightMax Insights Platform,"?128,800"
9347.0,93.0,9.0,15.0,2021-02-21,101305.08870071558,1792000.0,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines",Product 9,"?112,000"
9348.0,84.0,15.0,10.0,2021-02-21,106854.31645132689,1008000.0,Green  Solutions  84,,"SLEX, Barangay 456, Taguig, Philippines",NexGen Segmentator,"?100,800"
9350.0,68.0,8.0,2.0,2021-02-21,159548.6520079322,151200.0,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",,
9351.0,63.0,10.0,7.0,2021-02-21,84174.70083458946,627200.0,Tech Corp 63,52787.0,"Alabang-zapote rd, barangay 606, pasig, philippines",SegmentX Targeting,"?89,600"
9353.0,4.0,12.0,10.0,2021-02-21,86218.85128615655,924000.0,Prime Network 4,,"Alabang-Zapote Rd, Barangay 202, Taguig, Philippines",BudgetMaster Pro,"?84,000"
9354.0,77.0,18.0,8.0,2021-02-21,127334.29303043587,1075200.0,Prime Consulting 77,110398.0,"Alabang-Zapote Rd, Barangay 456, Manila, Philippines",DashSync Analytics Hub,"?134,400"
9361.0,83.0,6.0,15.0,2021-02-21,182569.7156767034,2867200.0,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",RevenueVue Dashboard,"?179,200"
9362.0,19.0,2.0,7.0,2021-02-21,172078.36280739808,1344000.0,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",MarketMinder Analytics,"?168,000"
9364.0,18.0,1.0,15.0,2021-02-21,129155.25083972956,2240000.0,,,,FinPredictor Suite,"?140,000"
9366.0,28.0,10.0,8.0,2021-02-21,90226.39743905127,806400.0,,,,SegmentX Targeting,"?89,600"
9368.0,86.0,6.0,18.0,2021-02-21,170590.3473709553,3404800.0,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",RevenueVue Dashboard,"?179,200"
9370.0,16.0,15.0,12.0,2023-03-17,109120.12675292935,1209600.0,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!",NexGen Segmentator,"?100,800"
9372.0,88.0,20.0,16.0,2021-04-26,232627.98907177764,3584000.0,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines",FinSphere Intelligence Suite,"?224,000"
9373.0,10.0,6.0,1.0,2021-02-21,180379.90333335317,358400.0,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",RevenueVue Dashboard,"?179,200"
9374.0,55.0,20.0,21.0,2021-02-21,232918.05963995456,4480000.0,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",FinSphere Intelligence Suite,"?224,000"
9376.0,57.0,5.0,7.0,2022-04-07,76862.53091671538,672000.0,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines",SalesSync Optimizer,"?84,000"
9377.0,52.0,5.0,13.0,2021-02-21,78246.70587479537,1008000.0,,,,SalesSync Optimizer,"?84,000"
9380.0,99.0,10.0,5.0,2021-02-21,97234.97507477878,537600.0,,,,SegmentX Targeting,"?89,600"
9386.0,32.0,9.0,16.0,2023-01-22,119017.79473907812,1904000.0,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines",Product 9,"?112,000"
9387.0,68.0,7.0,16.0,2022-06-06,144767.6642342333,2419200.0,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",DataBridge Integration Tool,"?151,200"
9388.0,97.0,5.0,20.0,2021-02-21,78596.99331141115,1596000.0,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines",SalesSync Optimizer,"?84,000"
9389.0,66.0,14.0,7.0,2021-02-21,133006.3159262004,1030400.0,Sky Ent.s 66,99381.0,"SLEX, Barangay 202, Parañaque, Philippines",InsightMax Insights Platform,"?128,800"
9391.0,82.0,3.0,2.0,2021-02-21,91943.69113189654,100800.0,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines",TrendWise Forecaster,"?100,800"
9392.0,20.0,9.0,13.0,2021-02-21,118351.78256249744,1456000.0,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",Product 9,"?112,000"
9393.0,21.0,19.0,12.0,2021-02-21,98533.03691841688,1237600.0,Dynamic Enterprises 21,,"Ortigas Ave, Barangay 707, Davao City, Philippines",EcoNomix Modeler,"?95,200"
9394.0,49.0,19.0,5.0,2024-01-18,87294.93274534975,571200.0,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",EcoNomix Modeler,"?95,200"
9395.0,73.0,1.0,13.0,2021-02-21,135250.9272099858,1820000.0,Dynamic  Ventures  73,92185.0,"Alabang-Zapote Rd, Barangay 707, Cebu City, Philippines",FinPredictor Suite,"?140,000"
9399.0,23.0,17.0,3.0,2022-09-27,161831.86928006096,336000.0,Prime Corp 23,,"Slex, barangay 505, manila, philippines",RealTime Revenue,"?168,000"
9400.0,32.0,5.0,14.0,2021-02-21,77974.91759481776,1260000.0,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines",SalesSync Optimizer,"?84,000"
